"TIME","GEO","UNIT","NA_ITEM","Value"
"1993","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Estonia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Ireland","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Greece","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Greece","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Spain","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Spain","Current prices, million euro","Gross domestic product at market prices",":"
"1993","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","73.1"
"1993","France","Chain linked volumes, index 2005=100","Gross domestic product at market prices","76.2"
"1993","France","Current prices, million euro","Gross domestic product at market prices","1,129,359.6"
"1993","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Croatia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Croatia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Italy","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Italy","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Cyprus","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Cyprus","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Latvia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Latvia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Lithuania","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Luxembourg","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Hungary","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Malta","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Netherlands","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Austria","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Poland","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Portugal","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Romania","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Slovenia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Slovakia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","60.4"
"1993","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","63.2"
"1993","Finland","Current prices, million euro","Gross domestic product at market prices","76,101.5"
"1993","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","62.4"
"1993","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices","68.2"
"1993","Sweden","Current prices, million euro","Gross domestic product at market prices","181,713.6"
"1993","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Iceland","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","65.4"
"1993","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","68.6"
"1993","Norway","Current prices, million euro","Gross domestic product at market prices","102,942.4"
"1993","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","72.7"
"1993","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","81.7"
"1993","Switzerland","Current prices, million euro","Gross domestic product at market prices","232,687.8"
"1993","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","67.4"
"1993","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","69.4"
"1993","United Kingdom","Current prices, million euro","Gross domestic product at market prices","907,362.9"
"1993","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1993","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Serbia","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Turkey","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Bosnia and Herzegovina","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Belgium","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Belgium","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Bulgaria","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Bulgaria","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Czechia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Czechia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.5"
"1994","Denmark","Chain linked volumes, index 2005=100","Gross domestic product at market prices","78.3"
"1994","Denmark","Current prices, million euro","Gross domestic product at market prices","131,678.0"
"1994","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.4"
"1994","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","87.4"
"1994","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","1,859,310.3"
"1994","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Estonia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Ireland","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Greece","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Greece","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Spain","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Spain","Current prices, million euro","Gross domestic product at market prices",":"
"1994","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","74.8"
"1994","France","Chain linked volumes, index 2005=100","Gross domestic product at market prices","78.0"
"1994","France","Current prices, million euro","Gross domestic product at market prices","1,175,736.5"
"1994","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Croatia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Croatia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Italy","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Italy","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Cyprus","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Cyprus","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Latvia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Latvia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Lithuania","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Luxembourg","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Hungary","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Malta","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Netherlands","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Austria","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Poland","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Portugal","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Romania","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Slovenia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Slovakia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","62.7"
"1994","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","65.7"
"1994","Finland","Current prices, million euro","Gross domestic product at market prices","87,157.1"
"1994","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","64.9"
"1994","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices","70.9"
"1994","Sweden","Current prices, million euro","Gross domestic product at market prices","192,863.0"
"1994","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Iceland","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","68.7"
"1994","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","72.1"
"1994","Norway","Current prices, million euro","Gross domestic product at market prices","107,143.7"
"1994","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","73.6"
"1994","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","82.7"
"1994","Switzerland","Current prices, million euro","Gross domestic product at market prices","254,448.5"
"1994","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","70.0"
"1994","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","72.1"
"1994","United Kingdom","Current prices, million euro","Gross domestic product at market prices","960,427.9"
"1994","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1994","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Serbia","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Turkey","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Bosnia and Herzegovina","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":"
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":"
"1995","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","76.1"
"1995","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","79.9"
"1995","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","6,338,190.5"
"1995","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","75.3"
"1995","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","78.8"
"1995","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","7,364,000.4"
"1995","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","76.5"
"1995","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","79.4"
"1995","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","7,058,798.1"
"1995","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","78.1"
"1995","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","81.3"
"1995","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","5,584,437.1"
"1995","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.6"
"1995","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","80.8"
"1995","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","5,741,565.5"
"1995","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.9"
"1995","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","81.0"
"1995","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","5,687,218.3"
"1995","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","73.3"
"1995","Belgium","Chain linked volumes, index 2005=100","Gross domestic product at market prices","78.9"
"1995","Belgium","Current prices, million euro","Gross domestic product at market prices","220,251.5"
"1995","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","71.5"
"1995","Bulgaria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","83.8"
"1995","Bulgaria","Current prices, million euro","Gross domestic product at market prices","14,512.8"
"1995","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","67.0"
"1995","Czechia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","75.8"
"1995","Czechia","Current prices, million euro","Gross domestic product at market prices","46,008.4"
"1995","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","79.8"
"1995","Denmark","Chain linked volumes, index 2005=100","Gross domestic product at market prices","80.7"
"1995","Denmark","Current prices, million euro","Gross domestic product at market prices","141,441.4"
"1995","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","83.7"
"1995","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","88.7"
"1995","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","1,977,604.1"
"1995","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","52.6"
"1995","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","51.8"
"1995","Estonia","Current prices, million euro","Gross domestic product at market prices","2,984.7"
"1995","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","48.2"
"1995","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","49.2"
"1995","Ireland","Current prices, million euro","Gross domestic product at market prices","52,889.6"
"1995","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","70.2"
"1995","Greece","Chain linked volumes, index 2005=100","Gross domestic product at market prices","69.1"
"1995","Greece","Current prices, million euro","Gross domestic product at market prices","104,662.1"
"1995","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","66.4"
"1995","Spain","Chain linked volumes, index 2005=100","Gross domestic product at market prices","69.6"
"1995","Spain","Current prices, million euro","Gross domestic product at market prices","470,155.7"
"1995","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","76.4"
"1995","France","Chain linked volumes, index 2005=100","Gross domestic product at market prices","79.6"
"1995","France","Current prices, million euro","Gross domestic product at market prices","1,224,717.2"
"1995","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","66.5"
"1995","Croatia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","68.3"
"1995","Croatia","Current prices, million euro","Gross domestic product at market prices","17,440.1"
"1995","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","87.5"
"1995","Italy","Chain linked volumes, index 2005=100","Gross domestic product at market prices","86.3"
"1995","Italy","Current prices, million euro","Gross domestic product at market prices","898,299.3"
"1995","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","58.7"
"1995","Cyprus","Chain linked volumes, index 2005=100","Gross domestic product at market prices","66.9"
"1995","Cyprus","Current prices, million euro","Gross domestic product at market prices","7,596.0"
"1995","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","53.6"
"1995","Latvia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","52.3"
"1995","Latvia","Current prices, million euro","Gross domestic product at market prices","4,135.0"
"1995","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","52.1"
"1995","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices","55.2"
"1995","Lithuania","Current prices, million euro","Gross domestic product at market prices","5,121.7"
"1995","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","57.4"
"1995","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices","64.8"
"1995","Luxembourg","Current prices, million euro","Gross domestic product at market prices","16,508.3"
"1995","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","70.2"
"1995","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices","69.8"
"1995","Hungary","Current prices, million euro","Gross domestic product at market prices","35,469.4"
"1995","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Malta","Current prices, million euro","Gross domestic product at market prices","2,846.6"
"1995","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","70.6"
"1995","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices","75.6"
"1995","Netherlands","Current prices, million euro","Gross domestic product at market prices","346,000.8"
"1995","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","74.1"
"1995","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","79.1"
"1995","Austria","Current prices, million euro","Gross domestic product at market prices","184,351.3"
"1995","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","52.7"
"1995","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","66.5"
"1995","Poland","Current prices, million euro","Gross domestic product at market prices","108,834.6"
"1995","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","76.1"
"1995","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices","78.4"
"1995","Portugal","Current prices, million euro","Gross domestic product at market prices","91,015.8"
"1995","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","66.9"
"1995","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices","76.9"
"1995","Romania","Current prices, million euro","Gross domestic product at market prices","28,589.8"
"1995","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","62.6"
"1995","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","68.6"
"1995","Slovenia","Current prices, million euro","Gross domestic product at market prices","16,340.4"
"1995","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","51.8"
"1995","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","65.9"
"1995","Slovakia","Current prices, million euro","Gross domestic product at market prices","15,322.9"
"1995","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","65.4"
"1995","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","68.5"
"1995","Finland","Current prices, million euro","Gross domestic product at market prices","102,643.6"
"1995","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","67.4"
"1995","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices","73.6"
