"TIME","GEO","UNIT","NA_ITEM","Value"
"1999","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","17,380"
"1999","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","87.0"
"1999","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","18,530"
"1999","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","87.0"
"1999","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","22,840"
"1999","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.9"
"1999","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","22,050"
"1999","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.8"
"1999","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","20,890"
"1999","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.9"
"1999","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","21,720"
"1999","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.7"
"1999","Belgium","Current prices, euro per capita","Gross domestic product at market prices","23,700"
"1999","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.7"
"1999","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","1,560"
"1999","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","56.6"
"1999","Czechia","Current prices, euro per capita","Gross domestic product at market prices","5,940"
"1999","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","71.8"
"1999","Denmark","Current prices, euro per capita","Gross domestic product at market prices","31,380"
"1999","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.1"
"1999","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","25,290"
"1999","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","88.0"
"1999","Estonia","Current prices, euro per capita","Gross domestic product at market prices","3,920"
"1999","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","62.7"
"1999","Ireland","Current prices, euro per capita","Gross domestic product at market prices","24,680"
"1999","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","83.8"
"1999","Greece","Current prices, euro per capita","Gross domestic product at market prices","13,000"
"1999","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","83.5"
"1999","Spain","Current prices, euro per capita","Gross domestic product at market prices","14,760"
"1999","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","88.9"
"1999","France","Current prices, euro per capita","Gross domestic product at market prices","23,160"
"1999","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","91.3"
"1999","Croatia","Current prices, euro per capita","Gross domestic product at market prices","4,880"
"1999","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","72.1"
"1999","Italy","Current prices, euro per capita","Gross domestic product at market prices","20,650"
"1999","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","98.2"
"1999","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","14,330"
"1999","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","82.0"
"1999","Latvia","Current prices, euro per capita","Gross domestic product at market prices","2,940"
"1999","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","57.3"
"1999","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","2,920"
"1999","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","55.4"
"1999","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","48,390"
"1999","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","83.3"
"1999","Hungary","Current prices, euro per capita","Gross domestic product at market prices","4,500"
"1999","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","75.8"
"1999","Malta","Current prices, euro per capita","Gross domestic product at market prices","9,960"
"1999","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1999","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","26,530"
"1999","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","88.1"
"1999","Austria","Current prices, euro per capita","Gross domestic product at market prices","25,510"
"1999","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.9"
"1999","Poland","Current prices, euro per capita","Gross domestic product at market prices","4,170"
"1999","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","65.6"
"1999","Portugal","Current prices, euro per capita","Gross domestic product at market prices","11,710"
"1999","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.7"
"1999","Romania","Current prices, euro per capita","Gross domestic product at market prices",":"
"1999","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1999","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","10,700"
"1999","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","76.2"
"1999","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","3,620"
"1999","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","61.3"
"1999","Finland","Current prices, euro per capita","Gross domestic product at market prices","24,570"
"1999","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","82.4"
"1999","Sweden","Current prices, euro per capita","Gross domestic product at market prices","29,030"
"1999","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","81.3"
"1999","Iceland","Current prices, euro per capita","Gross domestic product at market prices","30,370"
"1999","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","84.5"
"1999","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices",":"
"1999","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1999","Norway","Current prices, euro per capita","Gross domestic product at market prices","34,130"
"1999","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.8"
"1999","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","38,840"
"1999","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.6"
"1999","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices","26,900"
"1999","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","88.2"
"1999","Montenegro","Current prices, euro per capita","Gross domestic product at market prices",":"
"1999","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1999","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1999","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1999","Albania","Current prices, euro per capita","Gross domestic product at market prices","970"
"1999","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1999","Serbia","Current prices, euro per capita","Gross domestic product at market prices","2,560"
"1999","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","57.6"
"1999","Turkey","Current prices, euro per capita","Gross domestic product at market prices","3,790"
"1999","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","72.7"
"1999","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1999","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2000","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","18,380"
"2000","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.2"
"2000","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","19,850"
"2000","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.1"
"2000","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","24,350"
"2000","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.0"
"2000","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","23,130"
"2000","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","94.0"
"2000","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","21,920"
"2000","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.1"
"2000","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","22,770"
"2000","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.8"
"2000","Belgium","Current prices, euro per capita","Gross domestic product at market prices","25,010"
"2000","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.7"
"2000","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","1,760"
"2000","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","59.6"
"2000","Czechia","Current prices, euro per capita","Gross domestic product at market prices","6,530"
"2000","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","74.8"
"2000","Denmark","Current prices, euro per capita","Gross domestic product at market prices","33,350"
"2000","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","96.2"
"2000","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","25,890"
"2000","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.5"
"2000","Estonia","Current prices, euro per capita","Gross domestic product at market prices","4,410"
"2000","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","67.9"
"2000","Ireland","Current prices, euro per capita","Gross domestic product at market prices","28,490"
"2000","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.5"
"2000","Greece","Current prices, euro per capita","Gross domestic product at market prices","13,230"
"2000","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.5"
"2000","Spain","Current prices, euro per capita","Gross domestic product at market prices","15,970"
"2000","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.1"
"2000","France","Current prices, euro per capita","Gross domestic product at market prices","24,280"
"2000","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","94.3"
"2000","Croatia","Current prices, euro per capita","Gross domestic product at market prices","5,450"
"2000","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","77.9"
"2000","Italy","Current prices, euro per capita","Gross domestic product at market prices","21,800"
"2000","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","101.9"
"2000","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","15,570"
"2000","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.0"
"2000","Latvia","Current prices, euro per capita","Gross domestic product at market prices","3,640"
"2000","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","61.2"
"2000","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","3,560"
"2000","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","57.8"
"2000","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","52,820"
"2000","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.0"
"2000","Hungary","Current prices, euro per capita","Gross domestic product at market prices","5,020"
"2000","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","79.4"
"2000","Malta","Current prices, euro per capita","Gross domestic product at market prices","11,310"
"2000","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","83.6"
"2000","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","28,380"
"2000","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","91.1"
"2000","Austria","Current prices, euro per capita","Gross domestic product at market prices","26,660"
"2000","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.6"
"2000","Poland","Current prices, euro per capita","Gross domestic product at market prices","4,880"
"2000","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","68.6"
"2000","Portugal","Current prices, euro per capita","Gross domestic product at market prices","12,480"
"2000","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.5"
"2000","Romania","Current prices, euro per capita","Gross domestic product at market prices",":"
"2000","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2000","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","10,990"
"2000","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","78.8"
"2000","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","4,150"
"2000","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","61.9"
"2000","Finland","Current prices, euro per capita","Gross domestic product at market prices","26,360"
"2000","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","87.0"
"2000","Sweden","Current prices, euro per capita","Gross domestic product at market prices","32,140"
"2000","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","85.0"
"2000","Iceland","Current prices, euro per capita","Gross domestic product at market prices","34,770"
"2000","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","87.5"
"2000","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices",":"
"2000","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2000","Norway","Current prices, euro per capita","Gross domestic product at market prices","41,370"
"2000","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.1"
"2000","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","41,830"
"2000","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.5"
"2000","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices","30,540"
"2000","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","91.0"
"2000","Montenegro","Current prices, euro per capita","Gross domestic product at market prices",":"
"2000","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2000","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices","2,020"
"2000","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","75.7"
"2000","Albania","Current prices, euro per capita","Gross domestic product at market prices","1,230"
"2000","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2000","Serbia","Current prices, euro per capita","Gross domestic product at market prices","3,790"
"2000","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","61.3"
"2000","Turkey","Current prices, euro per capita","Gross domestic product at market prices","4,640"
"2000","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","76.7"
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2001","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","19,210"
"2001","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.0"
"2001","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","20,640"
"2001","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.0"
"2001","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","25,180"
"2001","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","94.7"
"2001","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","23,740"
"2001","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.5"
"2001","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","22,880"
"2001","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","94.8"
"2001","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","23,740"
"2001","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.5"
"2001","Belgium","Current prices, euro per capita","Gross domestic product at market prices","25,700"
"2001","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.4"
"2001","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","2,010"
"2001","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","63.9"
"2001","Czechia","Current prices, euro per capita","Gross domestic product at market prices","7,400"
"2001","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","77.4"
"2001","Denmark","Current prices, euro per capita","Gross domestic product at market prices","34,360"
"2001","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","96.7"
"2001","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","26,650"
"2001","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.0"
"2001","Estonia","Current prices, euro per capita","Gross domestic product at market prices","5,020"
"2001","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","72.4"
"2001","Ireland","Current prices, euro per capita","Gross domestic product at market prices","31,580"
"2001","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.9"
"2001","Greece","Current prices, euro per capita","Gross domestic product at market prices","14,010"
"2001","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.6"
"2001","Spain","Current prices, euro per capita","Gross domestic product at market prices","17,200"
"2001","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","96.3"
"2001","France","Current prices, euro per capita","Gross domestic product at market prices","25,070"
"2001","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.4"
"2001","Croatia","Current prices, euro per capita","Gross domestic product at market prices","5,970"
"2001","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","80.0"
"2001","Italy","Current prices, euro per capita","Gross domestic product at market prices","22,890"
"2001","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.8"
"2001","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","16,540"
"2001","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","88.5"
"2001","Latvia","Current prices, euro per capita","Gross domestic product at market prices","4,000"
"2001","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","65.9"
"2001","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","3,940"
"2001","Lithuania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","62.1"
"2001","Luxembourg","Current prices, euro per capita","Gross domestic product at market prices","53,800"
"2001","Luxembourg","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.3"
"2001","Hungary","Current prices, euro per capita","Gross domestic product at market prices","5,890"
"2001","Hungary","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","82.9"
"2001","Malta","Current prices, euro per capita","Gross domestic product at market prices","11,610"
"2001","Malta","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","82.0"
"2001","Netherlands","Current prices, euro per capita","Gross domestic product at market prices","30,030"
"2001","Netherlands","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.6"
"2001","Austria","Current prices, euro per capita","Gross domestic product at market prices","27,420"
"2001","Austria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.4"
"2001","Poland","Current prices, euro per capita","Gross domestic product at market prices","5,560"
"2001","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","69.5"
"2001","Portugal","Current prices, euro per capita","Gross domestic product at market prices","13,100"
"2001","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","96.7"
"2001","Romania","Current prices, euro per capita","Gross domestic product at market prices",":"
"2001","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2001","Slovenia","Current prices, euro per capita","Gross domestic product at market prices","11,670"
"2001","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","81.2"
"2001","Slovakia","Current prices, euro per capita","Gross domestic product at market prices","4,440"
"2001","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","64.2"
"2001","Finland","Current prices, euro per capita","Gross domestic product at market prices","27,880"
"2001","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.0"
"2001","Sweden","Current prices, euro per capita","Gross domestic product at market prices","30,410"
"2001","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","86.0"
"2001","Iceland","Current prices, euro per capita","Gross domestic product at market prices","32,190"
"2001","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","89.8"
"2001","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices",":"
"2001","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2001","Norway","Current prices, euro per capita","Gross domestic product at market prices","43,060"
"2001","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","94.6"
"2001","Switzerland","Current prices, euro per capita","Gross domestic product at market prices","44,030"
"2001","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.5"
"2001","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices","30,970"
"2001","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","93.1"
"2001","Montenegro","Current prices, euro per capita","Gross domestic product at market prices",":"
"2001","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2001","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices","2,040"
"2001","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","73.0"
"2001","Albania","Current prices, euro per capita","Gross domestic product at market prices","1,430"
"2001","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2001","Serbia","Current prices, euro per capita","Gross domestic product at market prices","1,940"
"2001","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","65.7"
"2001","Turkey","Current prices, euro per capita","Gross domestic product at market prices","3,440"
"2001","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","71.3"
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"2002","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices","19,870"
"2002","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.8"
"2002","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices","21,320"
"2002","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.9"
"2002","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices","25,880"
"2002","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.3"
"2002","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices","24,400"
"2002","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.8"
"2002","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices","23,530"
"2002","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.2"
"2002","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices","24,400"
"2002","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.8"
"2002","Belgium","Current prices, euro per capita","Gross domestic product at market prices","26,440"
"2002","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","91.5"
"2002","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices","2,220"
"2002","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","68.1"
"2002","Czechia","Current prices, euro per capita","Gross domestic product at market prices","8,560"
"2002","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","78.8"
"2002","Denmark","Current prices, euro per capita","Gross domestic product at market prices","35,300"
"2002","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","96.8"
"2002","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","26,950"
"2002","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","91.7"
"2002","Estonia","Current prices, euro per capita","Gross domestic product at market prices","5,660"
"2002","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","77.9"
"2002","Ireland","Current prices, euro per capita","Gross domestic product at market prices","34,580"
"2002","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","97.7"
"2002","Greece","Current prices, euro per capita","Gross domestic product at market prices","14,990"
"2002","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","92.7"
"2002","Spain","Current prices, euro per capita","Gross domestic product at market prices","18,090"
"2002","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","97.4"
"2002","France","Current prices, euro per capita","Gross domestic product at market prices","25,690"
"2002","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","95.8"
"2002","Croatia","Current prices, euro per capita","Gross domestic product at market prices","6,610"
"2002","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","84.6"
"2002","Italy","Current prices, euro per capita","Gross domestic product at market prices","23,650"
"2002","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","103.8"
"2002","Cyprus","Current prices, euro per capita","Gross domestic product at market prices","17,030"
"2002","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","90.7"
"2002","Latvia","Current prices, euro per capita","Gross domestic product at market prices","4,400"
"2002","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","71.4"
"2002","Lithuania","Current prices, euro per capita","Gross domestic product at market prices","4,400"
